name,pos_cycle,plast,plast_2,JSD
1_miR34-SNAIL_2_1,5,0.3193,0.4758,0.0545194666366154
2_SNAIL-miR34_2_1,7,0.5305,0.6193,0.0530795797368474
3_SNAIL-SNAIL_2_1,9,0.6075,0.7054,0.0511501055969282
4_SNAIL-ZEB_1_2,7,0.4693,0.6245,0.0356416751907124
5_SNAIL-miR200_2_1,7,0.4689,0.6507,0.0986516396161872
6_miR200-Keap1_2_1,6,0.4296,0.5654,0.41381726402991
7_miR200-ZEB_2_1,7,0.2665,0.4635,0.079522011650726
8_ZEB-miR200_2_1,6,0.1287,0.4015,0.295161127676884
9_ZEB-ZEB_1_2,7,0.2478,0.3565,0.0545492059069421
10_ZEB-miR34_2_1,6,0.3119,0.4887,0.308487019131341
11_ZEB-E-cad_2_1,9,0.4491,0.5235,0.604883049541211
12_Keap1-NRF2_2_1,6,0.4048,0.5549,0.0942886038142857
13_NRF2-SNAIL_2_1,8,0.5541,0.6446,0.0282078867813398
14_E-cad-NRF2_2_1,10,0.6597,0.7223,0.133370090386098
15_E-cad-ZEB_2_1,7,0.2878,0.3944,0.0362834910625738
16_I-SNAIL_1_2,8,0.5059,0.609,0.0030770601454342
17_miR34-SNAIL_2_0,5,0.4048,0.5247,0.348566041489376
18_SNAIL-miR34_2_0,7,0.523,0.6102,0.0244545693287547
19_SNAIL-SNAIL_2_0,8,0.5266,0.6346,0.0216331453740634
20_SNAIL-ZEB_1_0,6,0.5588,0.6827,0.706259603572935
21_SNAIL-miR200_2_0,6,0.5954,0.6546,0.0291372710312484
22_miR200-Keap1_2_0,6,0.4488,0.5742,0.58646682858698
23_miR200-ZEB_2_0,6,0.422,0.5554,0.00957337296157666
24_ZEB-miR200_2_0,6,0.262,0.4671,0.0683477616748626
25_ZEB-ZEB_1_0,7,0.3804,0.4735,0.0122034530331067
26_ZEB-miR34_2_0,6,0.3807,0.5213,0.0726505644349597
27_ZEB-E-cad_2_0,7,0.4513,0.5245,0.117796772119976
28_Keap1-NRF2_2_0,6,0.4504,0.5787,0.0730786822156272
29_NRF2-SNAIL_2_0,6,0.5559,0.6507,0.0099022624033814
30_E-cad-NRF2_2_0,8,0.5844,0.6584,0.0692121270772577
31_E-cad-ZEB_2_0,7,0.4244,0.5043,0.00977848888631752
32_I-SNAIL_1_0,8,0.5338,0.6418,0.00380648447172802
33_E-cad-E-cad_0_1,9,0.5448,0.7396,0.0426891274628312
34_E-cad-E-cad_0_2,8,0.4921,0.584,0.0416217334104631
35_E-cad-I_0_1,8,0.4026,0.5491,0.0141897682553103
36_E-cad-I_0_2,10,0.6185,0.6913,0.0116479492889595
37_E-cad-Keap1_0_1,8,0.4507,0.5791,0.104013414615734
38_E-cad-Keap1_0_2,10,0.5554,0.6495,0.017090602345328
39_E-cad-SNAIL_0_1,8,0.3645,0.5337,0.0230528698551586
40_E-cad-SNAIL_0_2,10,0.6303,0.6965,0.0165763877033798
41_E-cad-miR200_0_1,10,0.6186,0.6763,0.0152343312933743
42_E-cad-miR200_0_2,8,0.3466,0.5376,0.0495130009234981
43_E-cad-miR34_0_1,10,0.5525,0.6425,0.012368913606672
44_E-cad-miR34_0_2,8,0.4362,0.5643,0.0544422489984391
45_I-E-cad_0_1,8,0.5103,0.6188,0.0375207363519678
46_I-E-cad_0_2,8,0.5097,0.6097,0.02299008630378
47_I-I_0_1,9,0.552,0.7276,0.008508321419665
