Boolean,JSD,heatmap,data
 ,250,207,159,125,245,231,222,175,WT,189,219,237,190,246,238,123,215,235,221,187,63,249,252,126,95
250,0.0,0.39195507387253925,0.38764992722539826,1.0,1.0,1.0,0.2812300850465642,1.0,0.280339123799774,0.23328922295863244,5.843067681484066e-07,2.08476790911885e-06,0.2298560974010028,1.0,3.4914678263494887e-06,0.4090658243892885,1.0,3.844132022597655e-05,0.27741537297308105,5.2586416452217195e-06,1.0,5.2586416452217195e-06,0.4561889984653662,1.0,1.0
207,0.39195507387253925,0.0,9.079866041893027e-05,0.23953915800428616,1.0,1.0,0.013169863957404108,0.2395456765724755,0.013367318472041704,0.029159771621723778,0.3919596617647506,0.3919643048357456,0.030677821582431063,1.0,0.3919674767798784,0.0003021627478914674,1.0,0.39194272452859147,0.014301097401555538,0.3919453475837907,0.23960459654736826,0.3919453475837907,0.0037047777522429496,0.2395248196316213,0.23950235818956334
159,0.38764992722539826,9.079866041893027e-05,0.0,0.242934309239992,1.0,1.0,0.01221729622154696,0.2429310572276303,0.012508807020911897,0.027726193075830644,0.3876528634150787,0.38765604305559415,0.029159025918407605,1.0,0.38765830262394957,0.0004270036096503879,1.0,0.38765118474490046,0.013226574620207352,0.38764519004209225,0.2429229044917937,0.38764519004209225,0.004102375830473907,0.24294508276951532,0.2430034182031415
125,1.0,0.23953915800428616,0.24293430923999199,0.0,1.0,1.0,0.3427764637593017,3.534681219173434e-07,0.34381930595898724,0.39990082063575194,1.0,1.0,0.4044064004303415,1.0,1.0,0.22627216138740672,1.0,1.0,0.34705850430002716,1.0,2.1822842068855517e-05,1.0,0.19286989197058452,2.3371785402059907e-06,4.16659739026189e-05
245,1.0,1.0,1.0,1.0,0.0,1.4607880157268063e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4918969300311124e-06,1.0,1.0,0.0002184162989638215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,1.0,1.0,1.0,1.0,1.4607880157268063e-05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.238376346401074e-05,1.0,1.0,0.00012005810273838392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222,0.2812300850465642,0.013169863957404108,0.01221729622154696,0.3427764637593017,1.0,1.0,0.0,0.3427768560836111,4.7793980885158004e-05,0.003198802473998322,0.2812298723052816,0.28123037023206077,0.003729947442170419,1.0,0.2812310098072004,0.01712959538595507,1.0,0.2812620495065311,6.161928521642183e-05,0.2812356333352565,0.342791569309723,0.2812356333352565,0.030297911276890993,0.34277750406692464,0.3428009291776057
175,1.0,0.2395456765724755,0.2429310572276303,3.534681219173434e-07,1.0,1.0,0.3427768560836111,0.0,0.34382578172097444,0.39989890924389526,1.0,1.0,0.4044010520877406,1.0,1.0,0.22627190376540793,1.0,1.0,0.3470539568922915,1.0,1.6621640040477082e-05,1.0,0.19286419748711459,4.508464615488083e-06,4.969461922046817e-05
WT,0.280339123799774,0.0133673184720417,0.012508807020911904,0.34381930595898724,1.0,1.0,4.7793980885158004e-05,0.34382578172097444,0.0,0.0031237763477763338,0.2803448183821379,0.2803505682977908,0.0036739582337033654,1.0,0.2803544908657067,0.017428629030954972,1.0,0.28032321684591494,0.00018830388363865,0.2803269573532527,0.3438821896702752,0.2803269573532527,0.030759352633242393,0.34380469950636944,0.34377766968431395
189,0.23328922295863244,0.02915977162172377,0.027726193075830644,0.39990082063575194,1.0,1.0,0.003198802473998322,0.39989890924389526,0.0031237763477763338,0.0,0.23329438835535632,0.23329971909935063,2.948580633996777e-05,1.0,0.2333034041627737,0.03488530890608084,1.0,0.2332798627731421,0.0027861560748025267,0.23327901012332375,0.3998965972991139,0.23327901012332375,0.05274156727328599,0.39990757551327116,0.39994736509853107
