ZEB-ZEB_1-2
ZEB,miR200,GRHL2,SNAIL
0.5923673444196145,-0.5736748860854621,-0.5654904938034173,-0.014783631423077174
-0.012819906663436227,-0.017942057369472124,-0.021358183599967853,0.999528669205542
GRHL2-ZEB_2-0
ZEB,miR200,GRHL2,SNAIL
-0.5951436193281117,0.5845435668616604,0.551454428194374,-0.0033021869266791743
0.00011861694776681489,0.004451757263750036,0.001397212478197094,0.9999891077329667
ZEB-miR200_2-0
ZEB,miR200,GRHL2,SNAIL
-0.3061816270975065,0.6882050936196886,-0.6569594085497269,0.03210756704940081
-0.1867568132472601,-0.04057809395290837,0.0922912264129588,0.9772193410509582
SNAIL-ZEB_1-2
ZEB,miR200,GRHL2,SNAIL
-0.6001249331147005,0.5440987690855379,0.5863219759846785,-0.005756267115146196
0.011774866539435307,0.020215081702430505,-0.016520813410768654,-0.9995897987244513
ZEB-GRHL2_2-0
ZEB,miR200,GRHL2,SNAIL
0.6808329875770167,-0.6409394024252714,-0.35446797163578786,0.003947471355224387
-0.006723934530787845,0.013479257516796439,-0.02615635734221032,0.9995443678455743
WT
ZEB,miR200,GRHL2,SNAIL
-0.6028990916234997,0.560645413903029,0.5675844307781642,-0.006108938311001735
-0.011860163906562133,-0.003852321932047308,0.001969321182181787,0.9999203057753772
ZEB-miR200_2-1
ZEB,miR200,GRHL2,SNAIL
-0.6058301499313888,-0.478929048895036,0.6352862730645399,-0.002854262492300214
0.009721586796073108,-0.006510024161082609,-0.00012951074052944438,-0.9999315444381967
miR200-ZEB_2-1
ZEB,miR200,GRHL2,SNAIL
0.5961871261384049,-0.5281660998311594,-0.6046228621819554,-0.005716305001645339
0.01236610103641772,0.0024564605234728156,0.0005941578278987922,0.999920342989045
ZEB-ZEB_1-0
ZEB,miR200,GRHL2,SNAIL
-0.6013940539685338,0.5645299795191839,0.5653463429616657,0.003821854946555328
0.005181744058689388,-0.011307223739684458,0.010043702240136475,0.9998722019663927
GRHL2-GRHL2_1-0
ZEB,miR200,GRHL2,SNAIL
-0.5894696793105105,0.5623280413704003,0.5799119393917844,0.0038488456649748365
0.0023298542073722614,-0.0004572979738279913,0.00944831884222645,-0.9999525448384998
GRHL2-GRHL2_1-2
ZEB,miR200,GRHL2,SNAIL
-0.6111201068246267,0.5989962656919056,0.5173846271718128,0.006988296508675892
0.003043795325159402,0.013003226938162131,-0.024960648178163722,0.9995992284119368
ZEB-GRHL2_2-1
ZEB,miR200,GRHL2,SNAIL
-0.6053292313081287,0.6234103856283763,-0.49475266910812277,0.012482356547449834
-0.021784198914433724,0.029010766613169977,0.03801316318031258,-0.9986184574316658
miR200-ZEB_2-0
ZEB,miR200,GRHL2,SNAIL
0.5993497424085519,-0.5516847391873454,-0.5799843424253763,-0.006480537323189056
0.01067835861976081,0.003954641058798211,-0.00389960787693848,0.9999275606411148
SNAIL-miR200_2-0
ZEB,miR200,GRHL2,SNAIL
-0.5842134466953138,0.5803743568965902,0.5673104117002542,0.004376223684800608
0.00760647113808153,-0.0039940746438140995,0.004205524349350587,0.999954250218235
SNAIL-miR200_2-1
ZEB,miR200,GRHL2,SNAIL
-0.6035699507513221,0.5346394259506373,0.5914401549696855,-0.007908341081094752
-0.0016095456824819967,0.009420365106366482,0.0032124418638681605,0.9999491718588651
SNAIL-ZEB_1-0
ZEB,miR200,GRHL2,SNAIL
0.6064201045353008,-0.5514361974416322,-0.5728612267971377,0.001670867734448842
-0.01042604971370525,-0.011433609668600797,-0.002947171630566814,-0.9998759344222132
GRHL2-ZEB_2-1
ZEB,miR200,GRHL2,SNAIL
0.5915474390625616,-0.6435649984176295,-0.4856461628811715,-0.006597319837325309
-0.004144295173312814,0.006425973201866496,-0.027142755090281294,0.9996023221921976
