218
ZEB,miR200,GRHL2,SNAIL
0.6054381919801322,-0.556133546885541,-0.5693484757023252,-0.0015449711244180544
0.004034040802542795,0.018110046554789018,-0.010686996424594327,-0.9997707441388788
203
ZEB,miR200,GRHL2,SNAIL
0.6152692035598734,-0.6051033794936127,-0.5052430338576567,-0.004814978143127549
0.0039871939079091645,0.0054067073412004405,0.007909657996162944,-0.9999461521056279
62
ZEB,miR200,GRHL2,SNAIL
-0.6006271487882616,-0.5698073490993806,0.5606781077223185,-0.014376111148027518
-0.002586403256309832,0.006079673977027793,-0.022225706720634498,-0.9997311468806482
107
ZEB,miR200,GRHL2,SNAIL
-0.7050355989857764,0.535751605651254,0.46211213715990557,0.048449911190583145
-0.03879446023566549,0.46425720239042234,-0.5225605376005961,-0.7140663305507533
93
ZEB,miR200,GRHL2,SNAIL
0.6310724285880408,0.47965904304850304,-0.609523622625282,-0.012479814082731881
-0.002924336607978069,-0.01267765274173794,0.007468112100942104,-0.9998874700075061
199
ZEB,miR200,GRHL2,SNAIL
-0.617936719423448,0.5761117091978201,-0.5350218815770977,-0.0010466838375182553
-0.002314102092800542,0.008980649915876068,0.010386946891223013,0.9999030473965324
174
ZEB,miR200,GRHL2,SNAIL
0.23757192821465387,-0.6583670461657765,0.7141443390190529,-0.010501166333437548
-0.7983793664742135,-0.30783715779564425,-0.010591545465501862,0.5174113360114809
109
ZEB,miR200,GRHL2,SNAIL
0.6688750669770435,-0.4647499115751882,-0.5567381641457958,-0.16326751376461687
-0.12103993591076505,-0.3156481982601931,0.37163687179635296,-0.864639569052466
248
ZEB,miR200,GRHL2,SNAIL
-0.5928718741131668,0.5306596002790307,0.6057252805102268,0.0004626748837299771
-0.028998510246026957,-0.032555690389857804,-0.0006251123077299462,0.9990489590912718
61
ZEB,miR200,GRHL2,SNAIL
-0.6151750454743847,-0.6060971753729691,0.5040335805216392,0.012491082300313794
-0.00808978154988634,-0.007843020657263567,0.005475503621078548,-0.99992152758181
WT
ZEB,miR200,GRHL2,SNAIL
-0.6027256081747215,0.5611995909090324,0.5672367004020299,-0.004402968426501485
-0.0011532917890044205,-0.004123093164074086,-0.004908207338306146,-0.9999787895358256
115
ZEB,miR200,GRHL2,SNAIL
-0.7129078281602087,0.6801077886178786,-0.15813168015142953,-0.06488602424004815
-0.04538381331388285,-0.2869112375970835,-0.8455937027262578,-0.4478767030548682
230
ZEB,miR200,GRHL2,SNAIL
0.5958129087975423,-0.5275493807965919,0.6053985043434421,-0.013830382137433334
-0.019901160011585595,-0.005116729150412577,-0.007712291657284401,-0.9997591127218542
87
ZEB,miR200,GRHL2,SNAIL
-0.6239139721419908,-0.5604347853430376,-0.5401243237435155,0.07007083304854324
0.11044387242542003,0.02888831544574207,-0.02872274222532289,0.9930471390389496
244
ZEB,miR200,GRHL2,SNAIL
-0.573287784097841,0.7077939086149783,-0.41088466870384766,-0.03927707417628185
0.5043601856178266,0.025661397934817146,-0.7068516897423285,0.49530090301552887
59
ZEB,miR200,GRHL2,SNAIL
-0.62132071813354,-0.6031976203047718,0.4997335785877896,0.01948195340627751
