1	2	-7.762213	-33.743901	1.412986	16.502415	5.119255	-27.869474	-20.749383	7.853381	-8.646117	5.524277	2.366787	7.357665	5.814332	3.292680	-16.548360	7.165669	-4.858631	4.933341	-21.007842	-4.645596	1.472223	1.832714	6.265404	23.247851	7.676900	-18.516168	-7.213752	20.109394	4.927461	1.425552	6.539082	-6.747510	-10.920415	-2.844449	5.814332	3.292680	13.619261	-2.638099	7.106239	4.933341	5.954037	6.082380	7.918133	5.462265
2	2	-6.566517	-37.683842	2.708368	9.303983	8.246106	-30.139769	-19.909097	7.311402	-11.185547	6.090315	5.513137	7.869652	4.626188	8.255917	-23.206948	6.290672	1.481072	5.817203	-13.609668	-5.016608	4.397018	-3.018360	2.741254	15.151183	7.813094	-22.914405	-2.890621	6.720410	1.117643	2.084257	6.377639	-3.471177	-5.282672	1.769937	4.626188	8.255917	8.122885	-3.919336	9.051559	5.817203	11.262976	5.291673	8.981229	3.505588
3	2	6.644660	23.345179	6.094147	-22.604028	-7.175588	14.356515	8.416937	4.468786	5.959112	-7.371162	-11.678715	-2.543405	6.253650	7.688939	10.275580	-0.949789	5.573137	4.985942	6.354591	7.064837	5.448829	7.376300	-8.115829	-39.970307	0.510178	14.118256	5.488436	-20.018106	-10.874897	6.341797	-7.190057	3.932821	5.074693	9.646105	6.253650	7.688939	-17.572642	7.242144	-5.610940	4.985942	-24.527210	-6.777580	3.119369	2.758032
4	2	-9.304664	-43.396209	1.504971	12.989577	6.735866	-19.084089	-24.877503	5.443369	-12.726836	7.680854	6.973056	7.503960	4.722776	8.081706	-21.448342	6.551433	-3.674631	6.943011	-14.841704	-11.420343	3.098966	-0.592947	3.009176	20.186012	6.351211	-20.641504	-2.289052	19.632147	2.196535	-0.222532	6.900670	-4.275366	-9.767326	-4.729575	4.722776	8.081706	7.014294	0.083983	7.141756	6.943011	8.376566	1.393619	4.230137	4.609014
5	2	-7.294270	-41.288366	0.273753	13.231779	5.747856	-40.215273	-17.383295	7.381937	-13.324762	7.624018	7.550247	6.259868	4.476222	7.696168	-20.388147	6.257424	-5.294193	6.395996	-13.852059	-5.940069	0.025551	2.559507	8.196576	15.628136	6.184928	-20.282638	-0.662836	6.300747	10.478610	5.952564	2.371331	1.352056	-10.335038	-5.408155	4.476222	7.696168	10.260270	-5.039322	6.189473	6.395996	10.064250	4.327149	5.585492	8.124598
6	2	-6.578977	-33.943953	-0.141761	16.727134	8.056368	-27.031170	-17.655089	6.667551	-14.313332	4.919294	6.411976	5.747412	6.572707	8.538334	-20.187774	7.204731	-2.238522	3.876055	-19.508887	-9.507417	-0.938936	-1.956425	1.455822	16.757488	5.825960	-18.325863	1.864378	11.635518	-1.343925	2.877728	7.444944	-6.554279	-8.823753	-6.222940	6.572707	8.538334	9.025017	-3.748685	6.922393	3.876055	7.409560	5.869129	5.197388	4.121898
7	2	-10.665029	-48.581109	-3.132830	12.215139	7.499743	-22.400497	-18.946714	6.034501	-11.651982	4.575084	8.359725	6.831956	8.196170	2.908511	-18.588906	9.097651	-3.669520	7.472899	-15.969160	-10.907574	-0.571110	-3.125730	-2.382971	3.612458	3.131124	-10.977754	-1.058090	13.056389	1.801269	0.590768	5.556931	-4.650416	-6.965375	-3.565897	8.196170	2.908511	8.629584	-2.005686	6.846212	7.472899	10.466630	0.596826	2.603805	2.756939
8	2	5.707190	23.371045	7.284429	-22.611298	-3.875056	17.072187	6.838170	1.532127	9.397353	-1.350637	-10.214738	-6.224994	4.764363	5.456276	13.396928	-3.140761	8.794702	4.065007	7.648389	8.634854	5.245341	7.446354	-4.079893	-34.598571	2.600978	17.293484	5.764568	-30.072237	-18.027838	5.906515	-8.421567	6.800721	8.174659	5.623749	4.764363	5.456276	-15.373089	6.484309	-1.048964	4.065007	-20.009153	-4.985528	-0.804244	0.858260
9	2	0.319307	16.494802	6.915201	-22.300456	-6.460829	20.594503	4.549590	0.692813	8.682605	-2.086441	-9.540499	-2.960219	8.935073	5.356218	10.367384	-1.209932	6.710826	6.717273	8.697259	4.385759	5.365413	5.047210	-17.089938	-42.939047	0.431463	15.608808	6.265174	-27.373602	-11.681761	5.765501	-9.729312	8.168395	5.992027	6.377785	8.935073	5.356218	-17.449064	6.098571	-0.933950	6.717273	-19.835365	-7.720024	1.331440	-1.400592
10	2	-7.700154	-24.316192	3.103556	14.992717	6.285798	-30.709147	-14.434872	6.156034	-5.481716	4.099443	8.444448	5.131413	4.622984	7.315176	-16.094569	4.311436	-0.985260	7.576875	-15.085622	-12.149621	-2.844008	-0.379957	-2.408492	6.383429	8.081559	-8.783995	2.313591	10.220103	-3.089690	-0.374796	5.651017	-6.075763	-9.835316	-3.521204	4.622984	7.315176	5.087492	-1.929641	6.903287	7.576875	9.613206	-0.653993	-1.187427	2.862891
