name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
250,3,0.06859485961105061,0.06859485961105061,0.2809643997710035,0.2256,0.2532
207,2,0.03536107056868068,0.03536107056868068,0.01369185855634561,0.1682,0.23619999999999997
159,3,0.04793641129748955,0.04793641129748955,0.01361455276312348,0.2961,0.36050000000000004
125,1,0.15209554458502944,0.15209554458502944,0.3432725186392941,0.0338,0.06130000000000002
245,2,0.28372768696079886,0.28372768696079886,1.0,0.0793,0.09860000000000002
231,3,0.4387961827095008,0.4387961827095008,1.0,0.2795,0.3133
222,3,0.0002795693956651374,0.0002795693956651374,7.059746975108345e-05,0.3904,0.4393
175,1,0.1703857534055984,0.1703857534055984,0.3431962151757945,0.0174,0.026000000000000023
WT,3,0.0,0.0,0.00016501972019679475,0.3976,0.44699999999999995
189,2,0.10086049583509919,0.10086049583509919,0.0038749913219226495,0.0768,0.12480000000000002
219,4,0.05354602390311068,0.05354602390311068,0.28085358102018326,0.6332,0.6458999999999999
237,1,0.11446477800676454,0.11446477800676454,0.28097364819969184,0.0271,0.050899999999999945
190,2,0.09640768586458079,0.09640768586458079,0.0026712515269043634,0.077,0.12429999999999997
246,2,0.28087456902789265,0.28087456902789265,1.0,0.0796,0.09899999999999998
238,1,0.109166354111982,0.109166354111982,0.28098987118783514,0.0245,0.045499999999999985
123,2,0.07017463684581096,0.07017463684581096,0.015769445755487135,0.0995,0.1451
215,3,0.42932230023305384,0.42932230023305384,1.0,0.3333,0.36639999999999995
235,2,0.11136884378308351,0.11136884378308351,0.28101977124036703,0.0837,0.1089
221,3,0.00017704370767734207,0.00017704370767734207,0.00011305070531075984,0.3906,0.4394
187,1,0.09691457212229171,0.09691457212229171,0.2809705249449785,0.0421,0.07489999999999997
63,3,0.2793060896905938,0.2793060896905938,0.34319257536408665,0.235,0.26070000000000004
249,3,0.06457484937072779,0.06457484937072779,0.2810329326716192,0.2305,0.2581
252,2,0.0738422539457052,0.0738422539457052,0.03172027150402085,0.0907,0.1461
126,1,0.1537502040506778,0.1537502040506778,0.3432903066949094,0.0378,0.06379999999999997
95,2,0.19709769358678195,0.19709769358678195,0.3432677639744692,0.2491,0.3026
