250
ZEB,miR200,OVOL,SNAIL
0.5586622826112791,-0.592856641959828,-0.5800111159026438,-0.002135767084993328
-0.01628008034132567,-0.002848821811576534,-0.016450219619819108,0.999728079766106
207
ZEB,miR200,OVOL,SNAIL
-0.6418826857969877,0.46244051036137906,0.6116555929418099,0.0035815742006754885
0.015078310277589813,0.01656030955528472,0.009156907897844962,-0.9997072330159247
159
ZEB,miR200,OVOL,SNAIL
-0.7047999356808914,-0.1501933113327243,0.6931312231277279,-0.01637459680672839
-0.031985033595719484,0.5780405877285433,0.11181170848177227,0.8076782641687892
125
ZEB,miR200,OVOL,SNAIL
0.4418244541917678,0.5724821676365217,-0.690019449474454,-0.030470949497958318
-0.2727206838040127,0.19320170023324215,-0.055880063732976964,0.9408368350195768
245
ZEB,miR200,OVOL,SNAIL
-0.4777066890051562,0.6401825869550305,-0.6011188672611383,-0.024873320284633398
-0.05922178296792255,0.001967904058141912,0.007854707378429663,0.9982120072147588
231
ZEB,miR200,OVOL,SNAIL
-0.5704312166089653,0.5695447711314725,-0.59172018971065,-0.009705559417491951
-0.0013822569892072332,0.003629734015598332,0.0212246913562003,-0.9997671863356117
222
ZEB,miR200,OVOL,SNAIL
-0.6322501767520867,0.4676703929834589,0.6176691406717408,-0.005380537657670091
-0.009723137401161423,-0.011593857576985268,0.007535454125192005,0.9998571197909677
175
ZEB,miR200,OVOL,SNAIL
0.4970882396170584,0.587105693954308,-0.6388274255078894,-0.010474090882121598
-0.10854249291765991,0.05329559986049691,-0.019206688873006104,-0.9924763016663247
WT
ZEB,miR200,OVOL,SNAIL
-0.6320713307956124,0.4669485190314966,0.6183306243346053,-0.01059020162858499
0.006827741559561639,-0.0009202765911963551,-0.00945147392599907,-0.9999315999991287
189
ZEB,miR200,OVOL,SNAIL
-0.6622478234988117,-0.35441332724530306,0.6599257312988593,0.017805698853629398
0.06919995302997294,-0.2697964139432699,-0.04957169199104013,-0.9591474906796905
219
ZEB,miR200,OVOL,SNAIL
-0.5815546744581415,0.5616853384596798,0.5883918914217366,-0.009935959162111478
-0.015771586895278734,-0.010559438050016426,0.011374337394904123,0.9997551599085142
237
ZEB,miR200,OVOL,SNAIL
0.5909162897949909,-0.6107363778666561,-0.523907720218685,-0.05779027513776905
0.05995155436014493,0.0754562817714784,0.08901045598683337,-0.9913573015800317
190
ZEB,miR200,OVOL,SNAIL
0.6656262430261175,0.3247062994839931,-0.6714590484786827,-0.025500389927395575
-0.04588208727267412,0.10031618914516081,0.04074178258556243,-0.9930617319253854
246
ZEB,miR200,OVOL,SNAIL
-0.48702575164069717,0.6353603712857804,-0.5992058154478361,0.008689451760806856
0.024895000225915405,-0.00219782093290374,-0.008068112238893135,0.9996550975770591
238
ZEB,miR200,OVOL,SNAIL
-0.5906361171519996,0.6103140398577588,0.5269869278233416,-0.03083063040918317
0.005485212277450432,0.035161080255001406,0.023876817780773888,0.9990813322519028
123
ZEB,miR200,OVOL,SNAIL
-0.6407092152462491,0.4085269972439391,0.6500647878289408,0.0036284495726065184
-0.001013554276661961,0.0065882299792227525,0.0004422716576651086,-0.9999776859156657
215
ZEB,miR200,OVOL,SNAIL
0.5745639163777877,-0.5750557625670029,0.582300392414371,0.010650301834765882
0.006846189969386644,0.010937296576752726,-0.01424067976717362,0.9998153370829358
235
ZEB,miR200,OVOL,SNAIL
0.4377881377229019,-0.6333012508909158,-0.6380882603005362,0.010697857530812373
-0.12325785189609564,-0.03843394728721988,-0.02980313856545943,0.9911821762791798
221
ZEB,miR200,OVOL,SNAIL
-0.63470003139108,0.4618919306337206,0.6195241601914763,-0.0012367322520136258
-0.026318199911712508,-0.06271353230889543,0.021784923802372215,0.9974466313110056
187
ZEB,miR200,OVOL,SNAIL
0.46306887710287475,-0.5624471042026765,-0.6846226636877851,0.022633567941168848
0.06655852087120298,0.05800868625797954,0.030278174528051028,0.9956345653729133
63
ZEB,miR200,OVOL,SNAIL
-0.5674365287624429,-0.5931380846847716,0.5711264136586633,-0.004197373452982406
-0.004491454908763617,0.0002609449138493243,0.003157743691182064,0.9999848935835658
249
ZEB,miR200,OVOL,SNAIL
-0.5621677351819186,0.5882691976122102,0.5812622215378812,-0.006404566649302741
0.016974401130054037,0.009035192884102072,-0.003743581655904058,-0.9998080918817412
252
ZEB,miR200,OVOL,SNAIL
-0.6878602515642586,0.2564360662441782,0.6787629910967007,0.019225508176050173
-0.02038285810601428,-0.04777458441456393,0.02566990484688592,-0.9983201811866761
126
ZEB,miR200,OVOL,SNAIL
-0.4556921571583988,-0.5790520645486278,0.6751497493734777,-0.0348737776449192
0.1635582134756117,-0.09899931598814032,-0.02519851358095719,-0.9812302895609449
95
ZEB,miR200,OVOL,SNAIL
-0.5779949361386257,-0.5702628429391272,0.5835016588083183,-0.01574667993678977
0.008708250424257798,0.008211726775455619,-0.010331665745051481,-0.9998749874863586
