name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
508,2,0.04922468607918482,0.04922468607918482,0.031074268413241714,0.0705,0.10160000000000002
382,2,0.07884757267846422,0.07884757267846422,0.0033394792393351136,0.0274,0.04730000000000001
367,1,0.10669865417556625,0.10669865417556625,0.3429063453025883,0.0058,0.011499999999999955
319,3,0.053862113912343315,0.053862113912343315,0.01199957198554263,0.2089,0.26039999999999996
477,2,0.11412385827215062,0.11412385827215062,1.0,0.0703,0.08779999999999999
439,4,0.04221076912690271,0.04221076912690271,0.27282455147137635,0.5364,0.6364000000000001
501,3,0.042100353115172115,0.042100353115172115,0.48170991464921875,0.2154,0.3943
487,2,0.1369423597380077,0.1369423597380077,1.0,0.151,0.23950000000000005
375,3,0.12980703697701307,0.12980703697701307,0.3428989677862699,0.2859,0.43989999999999996
WT,3,0.0,0.0,1.635975345365122e-05,0.3395,0.38670000000000004
381,2,0.08693784939938773,0.08693784939938773,0.0040403941014305386,0.0291,0.04579999999999995
506,3,0.021081414125852377,0.021081414125852377,0.2811541566546899,0.1494,0.1734
431,2,0.012333365229252912,0.012333365229252912,0.012942909781859711,0.204,0.26149999999999995
493,1,0.048960695689796135,0.048960695689796135,0.28115750165971254,0.0286,0.04369999999999996
443,4,0.018076462225765717,0.018076462225765717,0.2811948414714519,0.5106,0.5304
127,3,0.24104342435832946,0.24104342435832946,0.3428651040584144,0.1506,0.17410000000000003
471,3,0.15034664108111362,0.15034664108111362,0.16493641755182964,0.1822,0.32030000000000003
415,3,0.1811626066471972,0.1811626066471972,1.0,0.3332,0.36519999999999997
494,1,0.048920465857764925,0.048920465857764925,0.28117404169902993,0.0329,0.04530000000000001
379,1,0.07303886295851801,0.07303886295851801,0.28115654207040675,0.0146,0.02949999999999997
505,3,0.0222748276114011,0.0222748276114011,0.2811633834781446,0.1442,0.1683
247,2,0.18318632739464458,0.18318632739464458,0.3428855053055461,0.2043,0.34030000000000005
499,4,0.0443540183946401,0.0443540183946401,0.28115445665876804,0.4907,0.5488
502,3,0.039588239414769424,0.039588239414769424,0.48155123952135404,0.2052,0.3921
445,3,0.000446696586859076,0.000446696586859076,1.3717762526668873e-05,0.3449,0.38639999999999997
478,2,0.11980982811167964,0.11980982811167964,1.0,0.0654,0.08550000000000002
254,1,0.0911349260779565,0.0911349260779565,0.3428604272472563,0.0112,0.02190000000000003
253,1,0.08547172769541708,0.08547172769541708,0.342865957104559,0.0144,0.025900000000000034
191,2,0.164364799225554,0.164364799225554,0.3428603556616938,0.1846,0.23070000000000002
463,3,0.17289585698387172,0.17289585698387172,1.0,0.1934,0.22250000000000003
251,2,0.05903709279623242,0.05903709279623242,0.016693164187739133,0.0407,0.06310000000000004
491,2,0.05627028018689437,0.05627028018689437,0.28117041986745395,0.0732,0.09489999999999998
