name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
OVOL-ZEB_2-1,2,0.007159215773752946,0.007159215773752946,0.27286131792851465,0.1836,0.23529999999999995
ZEB-ZEB_1-2,2,0.028221826060404208,0.028221826060404208,0.27283211261419105,0.0636,0.09009999999999996
ZEB-miR200_2-0,2,0.18328864858555496,0.18328864858555496,0.022469348118028358,0.1826,0.22940000000000005
SNAIL-ZEB_1-2,3,0.007100942380619701,0.007100942380619701,0.007429550987718678,0.3739,0.4184
WT,3,0.0,0.0,0.0002620609438320331,0.3395,0.38670000000000004
OVOL-ZEB_2-0,2,0.001584387914304689,0.001584387914304689,0.2727701793044064,0.2651,0.3123
ZEB-miR200_2-1,2,0.13811830769460612,0.13811830769460612,0.35226454390557665,0.1646,0.20930000000000004
miR200-ZEB_2-1,3,0.028641587985683163,0.028641587985683163,0.0019736501928601935,0.2082,0.26849999999999996
OVOL-OVOL_2-0,3,0.02769968247659245,0.02769968247659245,0.00016646568182621807,0.3946,0.4433
OVOL-miR200_2-0,3,0.02514967478022259,0.02514967478022259,0.05742081860446673,0.4462,0.46840000000000004
ZEB-OVOL_2-1,3,0.19683343552064037,0.19683343552064037,1.0,0.3043,0.3365
ZEB-ZEB_1-0,2,0.0030387108459389973,0.0030387108459389973,0.27277866925487737,0.1564,0.19369999999999998
OVOL-miR200_2-1,4,0.031200176099066557,0.031200176099066557,0.27285169587319225,0.4853,0.5022
OVOL-OVOL_2-1,4,0.02341791534545567,0.02341791534545567,0.2636512759702617,0.4796,0.6033
miR200-ZEB_2-0,2,0.00562292294006769,0.00562292294006769,0.0037879045707159987,0.2994,0.34199999999999997
SNAIL-miR200_2-0,3,0.004604516479855765,0.004604516479855765,0.007084205368759908,0.4036,0.4346
SNAIL-miR200_2-1,3,0.006531260152279736,0.006531260152279736,0.006231370604254771,0.3971,0.44489999999999996
SNAIL-ZEB_1-0,3,0.00138617556788768,0.00138617556788768,0.0029156365257321654,0.4245,0.46309999999999996
