OVOL-ZEB_2-1
ZEB,miR200,OVOL,SNAIL
-0.6237978222135098,0.5889036438838399,0.5138185566178213,0.007698447713414559
0.0014705094792625594,-0.008842009943492823,-0.003062773485871786,0.9999551369339551
ZEB-ZEB_1-2
ZEB,miR200,OVOL,SNAIL
0.6189302891446491,-0.6004544741113866,-0.5058774313091895,-0.021627440693619753
-0.029549008518958704,-0.00278491004313031,-0.07545857293503865,0.9967071305765834
ZEB-miR200_2-0
ZEB,miR200,OVOL,SNAIL
0.1384063513417835,-0.7070609481758964,0.6934025203215057,-0.010071856067362621
-0.43429323954523535,-0.008436898128295069,0.06503462925132937,-0.8983811539838866
SNAIL-ZEB_1-2
ZEB,miR200,OVOL,SNAIL
0.6313196750891871,-0.5092219258084361,-0.5849046444838192,-0.003880075062114033
-0.0027842237628356056,0.03804295033558683,-0.042748406382635454,0.9983574288698146
WT
ZEB,miR200,OVOL,SNAIL
-0.6219771602547667,0.562517205436283,0.5446716001755654,0.007187048890925198
0.013277175826342554,0.003444167042458437,-0.0015893370936860686,0.9999046596166369
OVOL-ZEB_2-0
ZEB,miR200,OVOL,SNAIL
-0.6230494570184847,0.5810553234420661,0.5236072203400371,-0.004423122922535078
0.003200383120833393,0.011203409827270305,-0.0001775784365978486,0.999932102505976
ZEB-miR200_2-1
ZEB,miR200,OVOL,SNAIL
0.6290635347790463,0.5560878995644535,-0.5431782889632394,0.0016320441948189169
0.030065899246702152,-0.0239214378473679,0.007327508322612455,-0.9992347642749343
miR200-ZEB_2-1
ZEB,miR200,OVOL,SNAIL
0.6703802628190163,-0.3160335106646373,-0.671219385780002,-0.013328897659136195
-0.05280592815141604,-0.03288984222354022,-0.017437980366520358,-0.9979106718896813
OVOL-OVOL_2-0
ZEB,miR200,OVOL,SNAIL
-0.6341281450945473,0.46468975757853787,0.6180129709824479,-0.0022118991832797926
0.02391212606537398,0.026001709850643515,0.0014079112783937512,-0.9993748741576951
OVOL-miR200_2-0
ZEB,miR200,OVOL,SNAIL
-0.6131497011396273,0.5975103662409377,0.5167259632840547,0.004804695117471684
0.007739665619922132,-0.009820656454675048,0.011242906889662299,0.9998586146688752
ZEB-OVOL_2-1
ZEB,miR200,OVOL,SNAIL
0.6073795755703455,-0.6124135150853375,0.5053135411919061,-0.02641898576600735
0.014250275347864744,-0.011441322899381502,0.021266896391924906,0.9996067951453099
ZEB-ZEB_1-0
ZEB,miR200,OVOL,SNAIL
-0.6196737263365231,0.5722608308957111,0.5371386574501068,-0.0020191541433536866
0.008390293409148,0.008277729786192577,-0.0028982861892093794,-0.9999263383386103
OVOL-miR200_2-1
ZEB,miR200,OVOL,SNAIL
-0.6123354545019142,0.5971144903091516,0.5181693362629904,0.00033996992246773785
0.004670912819424478,0.009213210250015641,-0.00575318099215958,0.9999300976762294
OVOL-OVOL_2-1
ZEB,miR200,OVOL,SNAIL
0.6917540208749292,-0.3688561873333186,-0.6208120015011469,0.003734496142158604
-0.004425468874235519,-0.10852714008702474,0.053579128334290196,-0.9926386815436479
miR200-ZEB_2-0
ZEB,miR200,OVOL,SNAIL
0.6254773860590926,-0.5227146695138818,-0.5791970685601121,-0.008841355950922985
0.015605024393355347,0.004017206968922377,-0.002036358439565287,0.9998680905530274
SNAIL-miR200_2-0
ZEB,miR200,OVOL,SNAIL
-0.6195122514777226,0.5500295359996623,0.5600090132918372,-0.007873044449434949
0.012069186865979622,-0.01032514488948553,0.009436353576156478,-0.9998293261065067
SNAIL-miR200_2-1
ZEB,miR200,OVOL,SNAIL
0.6327422194717851,-0.5016908531784224,-0.5898360466062939,-0.006083556433798666
0.022071511138837537,-0.04959480797311569,0.05557759510940624,0.9969775997182746
SNAIL-ZEB_1-0
ZEB,miR200,OVOL,SNAIL
0.6250928514334603,-0.5428392843764303,-0.5603534015356789,0.02425909750721371
-0.025534383413145956,0.0358656436913088,-0.019987238191794456,0.9988303966018369
